filename,cls,path,stem,width,height,aspect,mode,n_masks,intensity_mean,intensity_std,intensity_min,intensity_max,intensity_p05,intensity_p95,img_md5,phash,lesion_px,area_ratio,has_lesion,bbox_x_norm,bbox_y_norm,circularity,solidity,extent,bbox_aspect,eccentricity
benign (234).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (234).png,benign (234),562,469,1.1982942430703625,RGB,1,57.79017216914917,51.13011013456884,0,255,9.0,166.0,522672f2a6a32f6a9401838ce92a8cbc,c495b9cec2e0aca7,33802,0.12824287307741922,True,0.2802491103202847,0.21855010660980811,0.7622278679618727,0.9873451327433629,0.7818135102307764,1.8051948051948052,0.8502485579120006
benign (235).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (235).png,benign (235),560,468,1.1965811965811965,RGB,1,78.26452991452992,51.080942042208214,0,255,18.0,175.0,ca3aa1a25a97c284c658a71e3f7bc843,c1e8ff7e3e8884c0,21762,0.08303571428571428,True,0.7071428571428572,0.5384615384615384,0.6817609277286956,0.9832452104648768,0.7561520859003696,2.1478260869565218,0.8998183490956125
benign (236).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (236).png,benign (236),566,469,1.20682302771855,RGB,1,67.41917243665569,36.7676438451599,0,240,23.0,139.0,e625112bd6e9c8c585305d3cd95040b6,a0e433c3cf9e949c,80548,0.3034348700716508,True,0.508833922261484,0.5810234541577826,0.7908439704047623,0.9917113723935426,0.8034126267188598,1.646341463414634,0.8167330211264028
benign (237).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (237).png,benign (237),558,473,1.1797040169133193,RGB,1,92.63825426053484,44.19378541024795,0,255,32.0,176.0,a18846ab4ec70b6edf99d6db40050eb7,f1a18eda9e8d24e1,25108,0.09512984306682731,True,0.543010752688172,0.23044397463002114,0.8270261280347698,0.9880275247603516,0.7595168934413699,1.3612903225806452,0.7247699645736997
benign (238).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (238).png,benign (238),556,469,1.185501066098081,RGB,1,97.11108511911154,45.80465673049526,0,255,35.0,182.0,a205eff1b1e8039e00731710347af477,a2bacdcd21382eb3,23244,0.08913807120614808,True,0.3839928057553957,0.3699360341151386,0.8009934840251929,0.9891339429800968,0.7175636863136863,1.3506493506493507,0.7439973290947616
benign (239).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (239).png,benign (239),560,473,1.1839323467230445,RGB,1,95.16393461189973,47.10657567381682,0,255,22.0,176.0,2dc42ec45aac78ebad3470648f0e5d24,e496f83199d94aa6,6227,0.023508758683177287,True,0.5633928571428571,0.2029598308668076,0.8087072681763616,0.9865543495869108,0.7797695262483995,1.5492957746478873,0.7254394084474116
benign (24).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (24).png,benign (24),556,467,1.1905781584582442,RGB,1,83.2423782601328,41.79094723210586,0,254,9.0,151.0,9dae9a120dec8a290cbfc3d4e383820c,c8b45beae4999866,5465,0.021047401907168056,True,0.5746402877697842,0.5374732334047109,0.7844757522200417,0.9796143250688705,0.7665995975855131,1.380281690140845,0.7431048616271821
benign (240).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (240).png,benign (240),556,473,1.175475687103594,RGB,1,90.49779837863325,42.84009231472019,0,255,33.0,170.0,5e34dae729281184f812fb5846bfb138,b3bfc4c4a13893b1,28187,0.10717979527583008,True,0.41276978417266186,0.3562367864693446,0.7808798239531755,0.9894141428470105,0.7461355370132648,1.618421052631579,0.820891348727898
benign (241).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (241).png,benign (241),562,471,1.1932059447983014,RGB,1,79.84676353030956,44.31082027074882,0,255,22.0,163.0,ae9b8b14923ea571b1b3edad5555f475,f4ba68e8888383df,12012,0.04537933223020604,True,0.40747330960854095,0.14012738853503184,0.6292061425731936,0.9750805851723283,0.6814243631952868,2.2873563218390807,0.9278120154586881
benign (242).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (242).png,benign (242),556,474,1.1729957805907174,RGB,1,111.76849027107428,39.72895448483146,0,255,52.0,183.0,efc3086c1a5791981b8156f879fc336c,9cf00b27c58f2bb2,19380,0.07353610782260268,True,0.27428057553956836,0.6656118143459916,0.7443538378995435,0.9794450417242615,0.714395070948469,1.5846153846153845,0.7817404514555788
benign (243).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (243).png,benign (243),561,473,1.186046511627907,RGB,1,79.25666941771904,43.03477810516557,0,255,24.0,161.0,c8df3210905c52a16010221737666e0d,e6ed10f8be8790d0,27776,0.10467565846250089,True,0.6470588235294118,0.5761099365750528,0.5303857765959192,0.9752170509536009,0.750808130615823,3.375,0.9602412755498648
benign (244).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (244).png,benign (244),561,475,1.1810526315789474,RGB,1,95.1285036119711,40.334790453806654,0,255,41.0,172.0,e8faee40c8c11c77cad1d80e1e197f1c,cdd0903bbbb2d584,5479,0.020561028239046816,True,0.6140819964349377,0.2073684210526316,0.6685346567932252,0.9760577538152243,0.6525537634408602,1.878787878787879,0.8840401009415966
benign (245).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (245).png,benign (245),560,465,1.2043010752688172,RGB,1,86.10819124423963,40.9374513016948,0,255,33.0,165.0,61a564cdb51bcfede16eade2a36f087b,eec29918b9f380dc,5649,0.021693548387096775,True,0.5758928571428571,0.221505376344086,0.6778962338514893,0.9819916198627084,0.7053662909836066,2.098360655737705,0.9009321687496191
benign (246).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (246).png,benign (246),526,331,1.5891238670694865,RGB,1,95.64974785475515,43.994362155808005,0,255,24.0,172.0,63e270ea535b66eeef12f981fa3a75e8,963dadc2c275bd80,1378,0.007914718619691452,True,0.8840304182509505,0.4697885196374622,0.7362878904610952,0.966064182958318,0.7440340909090909,1.71875,0.8488337003354984
benign (247).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (247).png,benign (247),469,396,1.1843434343434343,RGB,1,66.25244987185286,36.353003226585685,0,248,23.0,137.0,7da701f97309360f1c0aadb52e0bcac5,a8e432c3cf9e949c,2750,0.014806917791992419,True,0.2899786780383795,0.3042929292929293,0.6384978992247098,0.9557761732851986,0.6760725229826353,2.022727272727273,0.8964859734027946
benign (248).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (248).png,benign (248),472,385,1.225974025974026,RGB,1,92.80290006603566,45.47814683435861,0,255,31.0,181.0,879e9eb7be41f79003a2f30f331848f6,f9dc088a97e0b29e,2166,0.011919436495707682,True,0.5317796610169492,0.5688311688311688,0.6408585909349344,0.977374499175112,0.7313932980599648,2.3142857142857145,0.930665590284805
benign (249).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (249).png,benign (249),465,395,1.1772151898734178,RGB,1,77.95900367496938,56.771541730371354,0,255,8.0,182.0,92e7217f35a929305e07a7162bd82d91,84b77bca88acd496,9112,0.04960936436640806,True,0.44946236559139785,0.16962025316455695,0.8063767486146285,0.9876979091962266,0.7236278393015925,1.5617977528089888,0.7724429513525756
benign (25).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (25).png,benign (25),770,583,1.320754716981132,RGB,2,136.44967588157982,52.219779169809975,0,255,52.0,223.0,08dc9e43cb86ce9d602d5459084bf833,cca624da5b1a5ac7,5824,0.012973647278964603,True,0.6181818181818182,0.24099485420240138,0.8166794857081479,0.9802764404410623,0.8046914839367669,1.3962264150943395,0.661506400499613
benign (250).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (250).png,benign (250),469,394,1.1903553299492386,RGB,1,103.72597491151927,42.08004166229363,0,255,46.0,183.0,6f7fb11f21674df7d7376b9f323ce092,93ea50afa5a055b6,4554,0.02464472416741528,True,0.5373134328358209,0.5723350253807107,0.49741596484033246,0.9635547772791945,0.6243971631205674,2.82,0.9627186083291115
benign (251).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (251).png,benign (251),467,387,1.20671834625323,RGB,1,94.68722783836573,39.73789409384994,0,255,41.0,170.0,177e5a1146c9bfbe5b3cd83c39e3e2bb,ccd0913bbbb2d584,3811,0.021086820598797094,True,0.6220556745182013,0.2054263565891473,0.6874290020655861,0.9777836551176937,0.6836168639053254,2.0,0.8834623344087204
benign (252).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (252).png,benign (252),473,398,1.1884422110552764,RGB,1,58.27291319175157,42.88186348315526,0,248,2.0,135.0,1e4c75d1775a9b8dea2eb638f37102f6,c59cbef26ce8c282,8957,0.047579334303653575,True,0.33403805496828753,0.1884422110552764,0.6309593806042777,0.9832922179860956,0.7478891257995736,2.611940298507463,0.9249909111500059
benign (253).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (253).png,benign (253),463,383,1.2088772845953002,RGB,1,43.14177602084261,37.54885901637851,0,245,1.0,114.0,ebb2275753ae881a29a213cb39189f32,908c4a5b7cf7c6a4,6628,0.03737685319378105,True,0.58207343412527,0.2859007832898172,0.8185362597386636,0.9882755995432052,0.7561160298229264,1.5675675675675675,0.7535776748270837
benign (254).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (254).png,benign (254),473,389,1.2159383033419022,RGB,1,97.91429208084915,60.95249629328814,0,255,12.0,201.0,88e3747ca787028cd0a4dbb9d9a213b9,c9883e128acadcbf,1013,0.005505524546595869,True,0.5454545454545454,0.27249357326478146,0.7244987333540556,0.971501272264631,0.7002934702861335,1.6206896551724137,0.8258655134826964
benign (255).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (255).png,benign (255),473,389,1.2159383033419022,RGB,1,89.876025152584,42.318014938452514,0,255,33.0,168.0,e0fff2c11ddaad67b2f0951ac72a8128,b7b5c4c5a13893b1,13573,0.07376750707891977,True,0.37420718816067655,0.35732647814910024,0.8474397884731303,0.9892413487133984,0.7674238513164687,1.2735042735042734,0.7039450474378665
benign (256).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (256).png,benign (256),469,395,1.1873417721518988,RGB,1,58.367865914550215,45.95607745808384,0,255,1.0,146.0,e6c1bc2575bc664a8a143ae01f22ebfc,fdb04aebc1d38588,17678,0.09542522469029176,True,0.40618336886993606,0.43291139240506327,0.6508492939539227,0.9840085890263887,0.7738179879132598,2.3917525773195876,0.9222816330684603
benign (257).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (257).png,benign (257),467,392,1.191326530612245,RGB,1,88.07490276624569,49.79378743987382,0,255,17.0,182.0,5b1f0b035dba2421fdcedda4375ccabd,9cdc62a0e196e6f1,4357,0.023800419525411877,True,0.31156316916488225,0.18622448979591838,0.6385172519063932,0.981651376146789,0.7493794326241134,2.5531914893617023,0.9219329982161129
benign (258).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (258).png,benign (258),462,389,1.1876606683804627,RGB,1,94.53795390556316,46.81656637265411,0,255,22.0,175.0,7c318fc00bbfb74c3be053027d981245,e496f83199d94aa6,4412,0.024549572107412723,True,0.5725108225108225,0.2069408740359897,0.7946075254969641,0.98227963873328,0.7458333333333333,1.40625,0.7970061419912867
benign (259).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (259).png,benign (259),465,390,1.1923076923076923,RGB,1,84.89005789909015,54.42749785361131,0,255,20.0,190.0,6a027ffd31d386879ef1cfe1e57a1b2e,9990d8aa6765f598,9303,0.05129859387923904,True,0.5290322580645161,0.43333333333333335,0.7800973488606571,0.9859656698693727,0.769483528519673,1.7228915662650603,0.8290018678570495
benign (26).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (26).png,benign (26),554,471,1.1762208067940552,RGB,1,67.96719093717185,44.358400232853974,0,255,1.0,145.0,2a8f14048be7132e78b575c6d8436c7f,f8b3a7ccc03c1647,33610,0.12880651812335686,True,0.34205776173285196,0.33970276008492567,0.7909927609334505,0.9909073321725672,0.7564871620086344,1.656441717791411,0.7962578982522718
benign (260).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (260).png,benign (260),498,331,1.5045317220543806,RGB,1,104.7994758490154,43.41427005221296,0,255,42.0,186.0,2165a4c157f12a1f014d8a86746c1458,cdda321fb4c0a0fc,9149,0.0555029786821,True,0.7931726907630522,0.20996978851963746,0.7064661055912341,0.9871773705354686,0.7719917369598899,2.1216216216216215,0.8939092094867002
benign (261).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (261).png,benign (261),469,386,1.2150259067357514,RGB,1,57.4891070185711,50.974509792661514,0,255,8.0,165.0,267758ed5eaccb5246999426cf4f98c3,c495b9cec2e0aca7,22135,0.12226984986245677,True,0.291044776119403,0.22538860103626943,0.7557547919641159,0.9882517735303421,0.7501886533580298,1.751937984496124,0.8168419299866817
benign (262).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (262).png,benign (262),471,401,1.174563591022444,RGB,1,66.67336435980114,48.69647657012743,0,255,1.0,157.0,1a24739a15740cd88830d6369f6fa582,86b96c58f99bc4a4,42646,0.22579432522727153,True,0.5063694267515924,0.5099750623441397,0.6309465580042621,0.9767447239086441,0.775867136978248,2.625,0.9249415615725162
benign (263).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (263).png,benign (263),465,390,1.1923076923076923,RGB,1,106.57057071960298,47.69598306838672,0,255,33.0,193.0,015bc6b36c6f2ea0e88fc3a593ca5a24,d0ef2c61fa944de0,5734,0.03161841742486904,True,0.4129032258064516,0.5025641025641026,0.599180492327815,0.9802596946832778,0.5600501253132832,1.7733333333333334,0.9329290080697397
benign (264).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (264).png,benign (264),462,391,1.1815856777493605,RGB,1,92.23133047685478,43.79777706781656,0,255,31.0,175.0,faed64274d3ca122f3098c38be4c8b10,f1a38eda9c0d05e3,16253,0.08997353882264368,True,0.5638528138528138,0.24936061381074168,0.7692979321447176,0.9852452969383991,0.7419444444444444,1.5,0.7687192760340817
benign (265).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (265).png,benign (265),544,328,1.6585365853658536,RGB,1,98.72517261477762,49.66475560750539,0,255,25.0,192.0,bf9399395c8a940fc57f467dc8020a47,c99536c585f4a5d1,12086,0.06773448708751793,True,0.8226102941176471,0.24085365853658536,0.738583984340149,0.9880734707446809,0.742288961038961,1.934065934065934,0.8652962496556583
benign (266).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (266).png,benign (266),462,389,1.1876606683804627,RGB,1,79.81041965746336,44.05853867743078,0,255,22.0,162.0,316ba3ef19fd33570d61568f74a587c8,f4ba68c8898383df,7896,0.04393549894835242,True,0.41883116883116883,0.12724935732647816,0.6121368135277336,0.9504834636940321,0.7263271837349398,2.59375,0.9372102225008945
benign (267).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (267).png,benign (267),500,327,1.529051987767584,RGB,1,108.79326605504588,39.705770552961745,6,255,56.0,185.0,677eca936f38db53e315466519f24415,94fd4b92b0c18ab7,6275,0.03837920489296636,True,0.418,0.42201834862385323,0.7323994797553911,0.9819827033952595,0.7058247956716933,1.63013698630137,0.8712432800368042
benign (268).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (268).png,benign (268),506,330,1.5333333333333334,RGB,1,80.48308180620434,39.978787135248375,0,255,24.0,155.0,26d48a795904afa98c0aff61d454b484,c3abee969896c0d2,15243,0.09128638160258713,True,0.6007905138339921,0.15757575757575756,0.5407525743704555,0.9855487523865956,0.7979052289323597,3.5205479452054793,0.9590453133614895
benign (269).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (269).png,benign (269),465,390,1.1923076923076923,RGB,1,84.31690102012682,51.92276695913303,0,255,16.0,173.0,4835dec407ed1c2ccb49293491ca4a04,84b07dd4f4d193a3,8237,0.045420457678522194,True,0.22043010752688172,0.191025641025641,0.7858501680067623,0.9777361001875492,0.6937242445054945,1.0769230769230769,0.767611879823596
benign (27).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (27).png,benign (27),774,576,1.34375,RGB,1,117.14259438702268,54.60537401153176,0,255,27.0,203.0,07f629f8d37149234c1f72593b9749ae,8ca67a199b933cc6,6736,0.015109101349411427,True,0.5549095607235142,0.24739583333333334,0.8626125931865274,0.9886048429417498,0.8585286458333333,1.2,0.5081991282683938
benign (270).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (270).png,benign (270),500,328,1.524390243902439,RGB,1,105.14612804878048,45.28254745385283,0,255,38.0,188.0,114b8f0396c64b1c8229916a233ce4d1,cdb623bad13c8686,3646,0.02223170731707317,True,0.708,0.1676829268292683,0.8682656531774253,0.9849958321756044,0.7960925218953514,1.1967213114754098,0.5228908396267131
benign (271).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (271).png,benign (271),510,324,1.5740740740740742,RGB,1,95.88144517066085,38.98483041655666,0,255,43.0,172.0,973d97839423e275261416e352b3cf68,99e484e37a9bac94,5363,0.0324558218349068,True,0.8323529411764706,0.44598765432098764,0.652139497779912,0.9801181656194317,0.5793237250554324,1.3414634146341464,0.896310653696507
benign (272).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (272).png,benign (272),498,326,1.5276073619631902,RGB,1,69.21882622514599,47.00277907909318,0,240,10.0,157.0,644f620266243580f64632525b84663c,e5c99a2621787ce5,10541,0.06492842535787322,True,0.7279116465863453,0.2776073619631902,0.3611074422269368,0.9159120310478654,0.5891873278236914,4.0,0.9741185700293546
benign (273).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (273).png,benign (273),560,469,1.1940298507462686,RGB,1,104.759979439537,61.99753522386584,0,255,18.0,207.0,ae01bb7cdbc49bbd7f45e14d3e9fe031,9cda6135da16b4ca,27561,0.1049383186110265,True,0.5473214285714286,0.2484008528784648,0.6461967685210056,0.9890141816927239,0.77737497145467,2.603448275862069,0.9243419851886326
benign (274).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (274).png,benign (274),556,471,1.1804670912951167,RGB,1,75.55811147260536,46.116425122726326,0,255,12.0,163.0,30d66d7b641ca32368319a13cff00d13,bde1428acadcb8b4,37185,0.14199468450717134,True,0.44514388489208634,0.2526539278131635,0.7002649982162005,0.9894807550211594,0.72833353111032,2.0,0.8928026476302771
benign (275).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (275).png,benign (275),556,463,1.2008639308855291,RGB,1,83.89376447006542,61.89243067809265,0,255,9.0,196.0,774c72d16f9de8bd970e72f8ec7ec3a1,c6ec3b1b499998e4,7692,0.029880199512096587,True,0.5467625899280576,0.1976241900647948,0.7319076693922626,0.9756602796478508,0.6875912408759124,1.7125,0.8009200892548082
benign (276).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (276).png,benign (276),550,474,1.160337552742616,RGB,1,57.90480245492904,56.727305538520255,0,255,4.0,181.0,41b1c9dea1eaa1bb15a677329400c189,c8d0378f9ba6ac85,30396,0.11659378596087457,True,0.49454545454545457,0.21729957805907174,0.8576816749811624,0.9919431904306851,0.8083161032195698,1.3353293413173652,0.6386577628680111
benign (277).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (277).png,benign (277),556,469,1.185501066098081,RGB,1,90.9839011519995,43.04675778789912,0,255,33.0,171.0,a2ba11efc0addf8934728d5691ddc35f,b3bdc4c5a13893b1,20290,0.077809820373978,True,0.3669064748201439,0.36353944562899787,0.8273329571268293,0.9896339807981834,0.7631709173962695,1.3028169014084507,0.6964922563207404
benign (278).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (278).png,benign (278),561,464,1.209051724137931,RGB,1,107.47509834654865,47.93241939164679,0,255,34.0,194.0,08e47c689c121b580adc5227e067609e,d0ef2c61bb944de0,8243,0.03166682033314893,True,0.4144385026737968,0.5075431034482759,0.6065424783487566,0.976161665053243,0.5672995780590717,1.7555555555555555,0.9310149540753923
benign (279).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (279).png,benign (279),551,467,1.1798715203426124,RGB,1,80.07571205944419,44.15179111643365,0,255,22.0,162.0,e1ecb5fd63556eac9e9d056d43acb924,f4ba68e8898383db,11775,0.04576067651962366,True,0.41742286751361163,0.12740899357601712,0.6195256582900911,0.9763473559722926,0.7187810945273632,2.5125,0.9274569806395327
benign (28).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (28).png,benign (28),841,696,1.2083333333333333,RGB,1,94.40079714898793,41.066328017258336,8,244,39.0,177.0,293ecf1e262a2684061ca47596bebe5e,f6cc18086de2d6ad,18616,0.03180395533505542,True,0.6617122473246135,0.548132183908046,0.8116497449575344,0.986311664608943,0.8192438023898698,1.4126984126984128,0.7292425823284785
benign (280).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (280).png,benign (280),556,471,1.1804670912951167,RGB,1,85.3066794971666,54.628349103942675,0,255,21.0,191.0,d4e98df1632426a6877748f74f86d1ee,9990dc8a6675f598,14325,0.054701461760527884,True,0.5224820143884892,0.4288747346072187,0.7883589316085479,0.9889994394618834,0.7786297440423654,1.7087378640776698,0.8096675036784533
benign (281).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (281).png,benign (281),605,392,1.5433673469387754,RGB,1,105.57638724911452,44.04188187913911,0,255,43.0,188.0,66b5e72271f22dd831cda2d2dc0d55ea,cdda3217b4c0b0fc,12791,0.053934052960026985,True,0.784297520661157,0.21173469387755103,0.7147975955556187,0.9843157194821449,0.7434125014770177,2.043956043956044,0.8811381786042097
benign (282).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (282).png,benign (282),560,465,1.2043010752688172,RGB,1,78.62603686635944,56.13775448629575,0,255,9.0,179.0,e06eba5d78b4c7de4860686d7b6eb903,84b77bcaa82cd496,13016,0.04998463901689708,True,0.44821428571428573,0.16559139784946236,0.8161854591168409,0.9886324226426727,0.7090034820096169,1.4684684684684686,0.7439247107024175
benign (283).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (283).png,benign (283),621,508,1.2224409448818898,RGB,1,66.11887735047611,54.62266888663156,0,255,1.0,160.0,b967c7ad39eaf6769f98d78dc85aad7b,d3902d6f14b0f38b,3686,0.011684227877312438,True,0.30917874396135264,0.44291338582677164,0.7525832472905711,0.972807613868117,0.701058201058201,1.2857142857142858,0.8123150332786021
benign (284).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (284).png,benign (284),622,497,1.2515090543259557,RGB,1,54.78468884043813,57.77376759365743,0,255,1.0,172.0,c1de359426c100205ca036a353794b94,ceecbb17141426ae,19226,0.06219309425685948,True,0.6985530546623794,0.2243460764587525,0.7479684315459892,0.9869960988296489,0.7585145506875599,1.7966101694915255,0.8276811017127835
benign (285).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (285).png,benign (285),625,494,1.2651821862348178,RGB,1,55.03992226720648,57.776670015806694,0,255,1.0,172.0,dcaa968135597ee286e4f68fe108228b,cee8bb17161426ae,18127,0.05871093117408907,True,0.7056,0.23582995951417005,0.7220930748126894,0.9883065184939459,0.7862200914848698,1.8125,0.8186714320882388
benign (286).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (286).png,benign (286),620,490,1.2653061224489797,RGB,1,38.669871626069785,44.20186157771482,0,244,1.0,126.0,073d34be158904f063f613248b05a7b0,d6feb980c0c14f3c,38246,0.12589203423304807,True,0.3685483870967742,0.22040816326530613,0.6157706989797493,0.9870255186532618,0.792939451078986,2.868217054263566,0.9258522388810381
benign (287).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (287).png,benign (287),466,390,1.1948717948717948,RGB,1,56.350154066248486,55.504380267954645,0,255,4.0,176.0,c5dc3d07d0f5b359eed0ab5fe100d27d,c8d0778f99a6ac85,21213,0.11672169032684054,True,0.4946351931330472,0.21794871794871795,0.8676476309875264,0.9925452609158679,0.8082793709528214,1.3049645390070923,0.6146352918866357
benign (288).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (288).png,benign (288),463,390,1.1871794871794872,RGB,1,111.54710084731683,39.35352060661413,0,255,52.0,183.0,f22eef33ded16988177b464c28002a9f,9cf02325c70f2fb2,6689,0.03704380572631113,True,0.4330453563714903,0.2358974358974359,0.5425461792440859,0.9775508671822208,0.7815126050420168,3.4693877551020407,0.9581217245898985
benign (289).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (289).png,benign (289),468,393,1.1908396946564885,RGB,1,103.3095898305822,61.82547069900816,0,255,17.0,205.0,162d35b02a91074f443b4552e51cf0ca,9cda6135da16b4ca,18869,0.10259128770579153,True,0.5555555555555556,0.24173027989821882,0.646649153494098,0.9872608084078665,0.7545130015009534,2.515151515151515,0.9209208351974861
benign (29).png,benign,datasets/Breast-Cancer-Ultrasound-Images-Dataset/Dataset_BUSI_with_GT\benign\benign (29).png,benign (29),561,462,1.2142857142857142,RGB,1,56.165574769852846,51.7016418208921,0,255,1.0,151.0,a768fe588a550b2d2b55b298236d1845,c8f3b798c0d43ec4,1415,0.005459484069109738,True,0.22103386809269163,0.31277056277056275,0.802857693726504,0.979295314202688,0.8259803921568627,1.59375,0.7172885454977919
